actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
CU;vreemd;0.1905024972137435490537882288;False;PVV;hypotheek;0.4152129256444072047393945014;False;25;12.57964059009273547096107625;37.57964059009273547096107625;100;0;100;100;100;0.9536667443306841018824115963070653378963470458984375;1.089575062588791443118907409370876848697662353515625;45.20102140284642840033867341;46.29059646543521984345758082;50.84091350762240100618851816;60.57472887616541746723612995
SP;vreemd;0.3736114097587777571618516958;False;PVV;hypotheek;0.2207046386525086445473675667;False;10;16.95864936108440953082317447;26.95864936108440953082317447;100;0;90;90;90;1.429718370102717184266793992719613015651702880859375;1.21054903075713138349556174944154918193817138671875;45.20102140284642840033867341;46.41157043360355978383423515;50.84091350762240100618851816;59.60134733931111582113136877
PvdA;vreemd;0.0538584826993834697717034033;False;PVV;hypotheek;0.3804213513684635339373585342;False;20;6.766414929366345675999550214;26.76641492936634567599955021;100;0;75;75;75;1.23479475996609888710509039810858666896820068359375;1.245303100364660853216491886996664106845855712890625;45.20102140284642840033867341;46.44632450321108925355516530;50.84091350762240100618851816;58.14127503402966335197422700
CDA;vreemd;0.1639340702973330121672290716;False;GL;hypotheek;0.0738016437737191277612680551;False;55;-11.64389438782036443355664830;43.35610561217963556644335170;0;80;-70;10;10;1.1695216166806525759369606021209619939327239990234375;1.188678570355260699642485633376054465770721435546875;45.20102140284642840033867341;44.01234283249116770069618779;50.84091350762240100618851816;46.24322735857656484306558610
D66;vreemd;0.2461815960840030848011394938;False;CDA;hypotheek;0.0929083504489327194342251914;False;20;10.84829572456357355644091867;30.84829572456357355644091867;55;10;75;85;85;1.0584064225284313121022705672658048570156097412109375;1.16816077741231794107079622335731983184814453125;45.20102140284642840033867341;46.36918218025874634140946965;50.84091350762240100618851816;58.87203262472836883181752432
PvdD;vreemd;0.05470093908745954108383643368;False;CDA;hypotheek;0.0547009390874595410838364338;False;30;25;55;55;10;2.724449147862777550843634971;12.72444914786277755084363497;70;0.2917383417997842191137943133;0.4558411590621628423653036146;45.20102140284642840033867341;45.65686256190859124270397703;50.84091350762240100618851816;51.13265184942218522530231248
CDA;vreemd;0.1591252950284005374115281484;False;CU;hypotheek;0.1354183452306689128263883503;False;55;-11.69773917679102124919178593;43.30226082320897875080821407;25;100;-90;10;10;1.167507355504737720508501297445036470890045166015625;1.1941753693335879216164130411925725638866424560546875;45.20102140284642840033867341;44.00684603351284047872226039;50.84091350762240100618851816;45.23400774395942724956356002
SP;vreemd;0.1293129575407559350708197598;False;CDA;hypotheek;0.0256422395456399110358347570;False;10;19.05217032178494872950737276;29.05217032178494872950737276;55;10;80;90;90;1.122181311769959943802632551523856818675994873046875;1.3599895738030500780268994276411831378936767578125;45.20102140284642840033867341;46.56101097664947847836557286;50.84091350762240100618851816;59.40744056586876668685945806
CDA;vreemd;0.2253126486169346409660363406;False;PvdA;hypotheek;0.1171205524787123253283027680;False;55;-10.97229454566278684271282999;44.02770545433721315728717001;20;75;-65;10;10;1.1965109693996798245763102386263199150562286376953125;1.1201176307213753791103272305917926132678985595703125;45.20102140284642840033867341;44.08090377212505302122834619;50.84091350762240100618851816;40.13319023353299585620562313
VVD;duur;0.5014824655472450820603569352;False;GL;hypotheek;0.224230476722872584804946427;False;30;9.083531473218208328696220676;39.08353147321820832869622068;100;80;-80;0;0;1.3501582945936052571056507076718844473361968994140625;1.3019465238611331869833520613610744476318359375;66.61897959562282512767643465;67.92092611948395831465978673;50.84091350762240100618851816;45.58641505157001681976231009
PVV;duur;0.8343195431544241147392426680;False;GL;hypotheek;0.4682267444436340908531235530;False;0;14.81181940470452528353185187;14.81181940470452528353185187;100;80;-80;0;0;1.906497222737792984759153114282526075839996337890625;1.0122591290628533133855171399773098528385162353515625;66.61897959562282512767643465;67.63123872468567844106195178;50.84091350762240100618851816;45.58641505157001681976231009
CDA;duur;0.2791152895402069233909969629;False;GL;hypotheek;1.007287840884173557576275470;False;55;35.89610375666738024043519070;90.89610375666738024043519070;100;80;-70;10;10;1.6195749367681600006108055822551250457763671875;2.338914782589782692667768060346134006977081298828125;66.61897959562282512767643465;68.95789437821260782034420273;50.84091350762240100618851816;46.24322735857656484306558610
VVD;duur;0.3360745551984679502233177572;False;D66;hypotheek;0.1266418945822831099157212975;False;30;7.305938183179376848530008254;37.30593818317937684853000825;90;85;-85;0;0;1.0151289863652868117327443542308174073696136474609375;1.04716330308092420153798229875974357128143310546875;66.61897959562282512767643465;67.66614289870374932921441694;50.84091350762240100618851816;39.61533079223456640778242322
PVV;duur;0.1770706445615930713088914672;False;D66;hypotheek;0.116878912110816135516699888;False;0;25.52194150111274334942373289;25.52194150111274334942373289;90;85;-85;0;0;1.345772003525720794669950919342227280139923095703125;1.7442028943253136130664415759383700788021087646484375;66.61897959562282512767643465;68.36318248994813874074287624;50.84091350762240100618851816;39.61533079223456640778242322
CDA;duur;0.0764522011618711139213644401;False;D66;hypotheek;0.470899277801311388902405497;False;55;29.70434768414092465784024349;84.70434768414092465784024349;90;85;-75;10;10;1.1341885093182793031729715949040837585926055908203125;1.9354729520670959086459106401889584958553314208984375;66.61897959562282512767643465;68.55445254768992103632234530;50.84091350762240100618851816;40.93598758228019400759490498
